date,headline,sentiment,positive,negative,neutral
2024-10-30,"Amazon 'has never been stronger.' So why isn't its stock getting more love? Amazon's stock has trailed the S&P 500 over the past three months, owing in part to concerns about operating income and margin compression. Will Thursday's earnings alleviate fears?",negative,0.0,1.0,0.0
2024-10-30,Companies are increasingly talking about tariffs as Election Day nears; Here's how earnings calls for S&P 500 companies have featured what Trump has described as his favorite word,neutral,0.0,0.0,1.0
2024-10-30,"'Leave New York and come to Toronto': Canadian stocks are set to outperform the S&P 500, top economist says",positive,0.9999,0.0,0.0001
2024-10-30,"Strong Consumer, ADP Jobs Report Overshadow GDP Miss; S&P 500 Pauses",positive,1.0,0.0,0.0
2024-10-30,Garmin Is Today's Top S&P 500 Stock. Outlook Raised Ahead of 'Important Holiday Selling Season.',positive,1.0,0.0,0.0
2024-10-30,Why 'Trump trades' and 'Harris trades' could be just regular stock-market bets; Here's what the S&P 500 sectors are really saying about their presidential election preference,neutral,0.0,0.0,1.0
2024-10-31,Why 'Trump trades' and 'Harris trades' could be just regular stock-market bets; Here's what the S&P 500 sectors are really saying about their presidential election preference,neutral,0.0,0.0,1.0
2024-10-31,"THE SQUARE MILE AND ME: WE DIG INTO THE MEMORY BANK OF THE CITY'S GREAT AND GOOD. TODAY, WE SPEAK TO MIKE SLEIGHTHOLME, PRESIDENT OF S&AMP;P 500 FINTECH BROADRIDGE INTERNATIONAL",positive,0.8782,0.0,0.1218
2024-10-31,United Airlines and Nvidia bookend list of 15 soaring S&P 500 stocks in October; Two airlines and two cruise lines make the list of the month's best performers in the U.S. benchmark index,positive,1.0,0.0,0.0
2024-10-31,This stock-option strategy can give you a winning trade around the presidential election; A plan to lock in a profit no matter how the S&P 500 reacts after Election Day,neutral,0.0001,0.0,0.9999
2024-10-31,"PCE Inflation Tops Forecasts, But Slower Wage Growth Soothes Fed; S&P 500 Falls",negative,0.4745,0.5145,0.011
2024-10-31,"These are the S&P 500's biggest laggards for October, down by as much as 29%; Super Micro joined the list after a 33% drop on Wednesday",negative,0.0,1.0,0.0
2024-10-31,This Nvidia Partner Is Now The S&P 500's Biggest Loser In 2024,negative,0.0,0.9999,0.0
2024-10-31,Companies are increasingly talking about tariffs as Election Day nears; Here's how earnings calls for S&P 500 companies have featured what Trump has described as his favorite word,neutral,0.0,0.0,1.0
2024-10-31,"Stock market suffers a Halloween selloff as tech investors get the chills; Dow, S&P 500 see first monthly fall since April",negative,0.0,1.0,0.0
2024-11-01,"As Stock Market Awaits Election, Palantir, S&P 500 Nuke Leaders Report",neutral,0.0,0.0007,0.9993
2024-11-01,"Stock Market Has Election Jitters, Here's What To Do; Warren Buffett, Tesla, S&P 500 Winners In Focus",positive,0.8831,0.0093,0.1076
2024-11-01,S&P 500 Nuclear Energy Leaders Gain 30% Since Microsoft Deal. Now It's Time For Earnings.,positive,0.9031,0.0002,0.0967
2024-11-01,This Nvidia Partner Is Now The S&P 500's Biggest Loser In 2024,negative,0.0,0.9999,0.0
2024-11-01,Trump-Harris election may take weeks to decide. Here's what investors must know. The S&P 500 fell more than 8% during uncertainty following the 2000 election,negative,0.0,1.0,0.0
2024-11-01,"The U.S. election need not be scary. History shows this is the way to trade it, says Citi. The S&P 500 looks well set for the rest of the year but there's also a way to gain from short-term volatility",positive,1.0,0.0,0.0
2024-11-01,"Stock market suffers a Halloween selloff as tech investors get the chills; Dow, S&P 500 see first monthly fall since April",negative,0.0,1.0,0.0
2024-11-01,This closely watched stock-market indicator hit a 2½-year high. What it says will happen next. BofA strategists caution that elevated market sentiment could limit upside for the S&P 500  advising investors to 'stay selective' in stock investing,negative,0.0004,0.9996,0.0001
2024-11-01,"S&P 500, Nasdaq Fall Amid Big Tech Selloff --- Investors' displeasure with earnings reports has outsize influence on the stock indexes",negative,0.0004,0.9974,0.0022
2024-11-02,This stock-trading strategy can give you a win leading up to the presidential election; A plan to lock in a profit no matter how the S&P 500 reacts after Election Day,positive,0.9998,0.0,0.0002
2024-11-02,Why 'Trump trades' and 'Harris trades' could be just regular stock-market bets; Here's what the S&P 500 sectors are really saying about their presidential election preference,neutral,0.0,0.0,1.0
2024-11-02,Trump-Harris election may take weeks to decide. Here's what investors must know. The S&P 500 fell more than 8% during uncertainty following the 2000 election,negative,0.0,1.0,0.0
2024-11-02,This closely watched stock-market indicator hit a 2½-year high. What it says will happen next. BofA strategists caution that elevated market sentiment could limit upside for the S&P 500  advising investors to 'stay selective' in stock investing,negative,0.0004,0.9996,0.0001
2024-11-02,Why these 17 stocks in the S&P 500 are now more compelling; BlackRock CEO Larry Fink says companies' earnings are 'catching up' to high P/E ratios for their stocks. Here are 10 companies to keep an eye on.,neutral,0.1024,0.0004,0.8972
2024-11-02,Investing legend Rob Arnott's $147 billion firm says stocks kicked out of the S&P 500 have huge upside  and is betting on these 7 recent dropouts trading at bargain prices,positive,1.0,0.0,0.0
2024-11-02,'The reversion will eventually come': A chief strategist says Goldman Sachs and JPMorgan are right to warn of weak returns for the S&P 500 over the next decade,negative,0.0,0.9999,0.0
2024-11-04,S&P 500 shows bearish momentum,negative,0.0001,0.9999,0.0
2024-11-05,"S&P 500 Leader, Defense Supplier Eyes Buy Point. Wait For Two Things.",positive,0.9624,0.0061,0.0315
2024-11-05,"Nvidia, Tesla, and the Other 8 Top Stocks in the S&P 500 Are Strikingly Expensive. Be Nervous.",negative,0.0001,0.9996,0.0003
2024-11-05,"The S&P 500 could surge 5% by year-end before fresh uncertainty sparks a pullback in 2025, Morgan Stanley CIO says",positive,0.9897,0.0002,0.0102
2024-11-05,Nvidia slips a spot among top S&P 500 stocks this year. Here's what overtook it. Nvidia's stock now ranks third among the S&P 500's biggest gainers for 2024. It held the No. 1 spot as recently as mid-September.,positive,0.9614,0.0141,0.0245
2024-11-05,This Materials Stock Is the Worst Performer in the S&P 500 After Slashing Dividend. Here's What's Happening.,negative,0.0,1.0,0.0
2024-11-05,"Big Tech stocks rally, as tech now drives S&P 500 more than on Election Day 2016; 'A lot has happened inside the S&P 500 over the last four and eight years, explaining why the index trades so rich to 2016,' says DataTrek co-founder Nicholas Colas",neutral,0.0441,0.0028,0.9531
2024-11-06,S&P 500 Leader To Report Earnings As Industry Dismisses Regulatory Rejection,neutral,0.0284,0.0004,0.9712
2024-11-06,"Trump Election Shifts Fed Rate-Cut Outlook As S&P 500, Bond Yields Jump",positive,0.8163,0.1205,0.0633
2024-11-06,"S&P 500 Defense Leader Breaks Out, Fueled By Industry Backlog",positive,0.5657,0.0001,0.4343
2024-11-07,S&P 500 Leader 'In Discussions With Two Particular Large Companies'; Adds $1 Billion To Buyback,neutral,0.1446,0.0,0.8554
2024-11-07,"Trump Election Shifts Fed Rate-Cut Outlook As S&P 500, Bond Yields Jump",positive,0.8163,0.1205,0.0633
2024-11-07,Match Group Stock Is the S&P 500's Worst Performer Today. Tinder Is Losing Users.,negative,0.0,1.0,0.0
2024-11-07,"The bull market is 'still an infant': Why Evercore sees the S&P 500 at 6,600 by mid-2025; The S&P 500 is poised for continued growth into mid-2025 after Trump's victory: Evercore ISI",positive,1.0,0.0,0.0
2024-11-07,"S&P 500 in a 'mania' as stock-market rally overshoots, says Wall Street bear; 'The train is approaching Crazy Town': Stifel's Barry Bannister",neutral,0.0,0.0008,0.9992
2024-11-07,"Trump's win and the Fed's rate cut are giving the stock market an open road; S&P 500 races ahead, and opportunities surface in solar power and crypto",positive,1.0,0.0,0.0
2024-11-07,"The S&P 500 will gain 11% by mid-2025 as the bull market accelerates under Trump, Evercore says",positive,1.0,0.0,0.0
2024-11-07,"Fed Cuts Key Rate; Powell Pleases S&P 500, But Maybe Not Trump",neutral,0.0,0.0064,0.9936
2024-11-08,S&P 500 Leader 'In Discussions With Two Particular Large Companies'; Adds $1 Billion To Buyback,neutral,0.1446,0.0,0.8554
2024-11-08,"Nvidia's stock joins the Dow today. Here's what to know. Nvidia's stock may be the most influential in indexes like the S&P 500, but in the Dow it's below average",neutral,0.0109,0.2642,0.7249
2024-11-08,Micron tops list of 20 biggest winners in the S&P 500 this earnings season; Other companies showing very high sales growth with improving profit margins include BlackRock and Eli Lilly,positive,1.0,0.0,0.0
2024-11-08,This Taser Maker's Stock Is Today's Best S&P 500 Performer. Here's Why.,positive,1.0,0.0,0.0
2024-11-08,"The S&P 500 breaks 6,000 and the Dow tops 44,000. Here's why stocks could keep climbing. The S&P 500 may reach the mid-6,000s in the next two months, says Tony Roth of Wilmington Trust",neutral,0.0007,0.0001,0.9992
2024-11-08,"Wall Street on track to log best week in one year after Trump's poll win; S&P 500, Dow in green after US Fed rate cut",positive,1.0,0.0,0.0
2024-11-08,Why We Ventured Back Into S&P 500 Before Election Resolution,neutral,0.0,0.0005,0.9995
2024-11-08,"S&P 500, Nasdaq Climb As Fed Cuts Rates",positive,0.5413,0.0037,0.455
2024-11-09,"Five S&P 500 Stocks, All Elite IBD Giants, Near Buy Points",positive,0.9997,0.0,0.0002
2024-11-09,"Trump's win and the Fed's rate cut are giving the stock market an open road; S&P 500 races ahead, and opportunities surface in solar power and crypto",positive,1.0,0.0,0.0
2024-11-11,"Trump's win boosts forecast for 'Roaring 20s' to send the S&P 500 up 66% by the end of the decade, market veteran says",positive,1.0,0.0,0.0
2024-11-11,"Small-cap stocks are smoking the S&P 500. Bond yields may hold the key. The Russell 2000 rose sharply Monday, beating the S&P 500",positive,0.9998,0.0,0.0002
2024-11-11,"Trump's tax cuts could boost S&P 500 earnings by 20% over the next 2 years, Goldman Sachs says",positive,1.0,0.0,0.0
2024-11-11,S&P 500 expected to hit new heights,neutral,0.0002,0.0146,0.9852
2024-11-11,"S&P 500 eclipses 6,000 and Dow surpasses 44,000. Here's why stocks could keep climbing. The S&P 500 could climb to the mid-6,000s in the next two months, says Tony Roth of Wilmington Trust",positive,0.9936,0.0,0.0064
2024-11-11,"Yardeni Sees S&P 500 at 10,000. 'Animal Spirits Are Back' After Trump Win.",positive,0.9092,0.0005,0.0903
2024-11-11,"Why this analyst lifted S&P 500 target to 7,000 for 2025 and cited 'meltup' risk; The S&P 500 could shoot to 10,000 by end of decade, according to new Yardeni Research forecast",neutral,0.0261,0.0494,0.9244
2024-11-12,"CPI Inflation: What Another Bad Report May Mean For The Federal Reserve, S&P 500",negative,0.0001,0.9403,0.0596
2024-11-12,Strategists Are Talking About Big Gains for the S&P 500. It's a Bad Sign.,negative,0.0023,0.9976,0.0001
2024-11-12,Tyson Foods Is Tuesday's Best Stock in the S&P 500. The Chicken Business Is Flying.,positive,1.0,0.0,0.0
2024-11-12,S&P 500's Dividend Yield Is the Lowest in More Than 20 Years,negative,0.0,1.0,0.0
2024-11-13,This is what history shows after big stock-market jumps like this one; There have been eight instances of 36%+ S&P 500 rallies over 52 weeks since 1995,neutral,0.0002,0.0273,0.9725
2024-11-14,"Will Super Micro get booted from the S&P 500? That may come before a delisting. Super Micro shares are down more than 80% since the company joined the S&P 500 in March. That poor performance could catch the eye of the index committee, an expert says.",negative,0.0,1.0,0.0
2024-11-14,"Nvidia tops list of favored S&P 500 stocks on expected sales growth through 2026; Other expected highfliers include KKR, AMD, Microsoft and Live Nation",neutral,0.0007,0.0001,0.9992
2024-11-15,"The S&P 500 has come to a major postelection crossroads; All-time highs were made, but not with the broad market participation you want to see",neutral,0.0,0.0005,0.9995
2024-11-15,"Palantir's stock is moving to the Nasdaq. Why investors are cheering the move. The change positions Palantir for entry into the Nasdaq 100 index, after it joined the S&P 500 several months back",neutral,0.0334,0.0019,0.9647
2024-11-15,"Nvidia tops list of favored S&P 500 stocks on expected sales growth through 2026; Other expected highfliers include KKR, AMD, Microsoft and Live Nation",neutral,0.0007,0.0001,0.9992
2024-11-16,"The S&P 500 has come to a major postelection crossroads; All-time highs were made, but not with the broad market participation you want to see",neutral,0.0,0.0005,0.9995
2024-11-16,"Nvidia tops list of favored S&P 500 stocks on expected sales growth through 2026; Other expected highfliers include KKR, AMD, Microsoft and Live Nation",neutral,0.0007,0.0001,0.9992
2024-11-16,How Techs Tanked the S&P 500 Dividend Yields,neutral,0.0001,0.0002,0.9998
2024-11-18,"Morgan Stanley finally turns bullish on U.S. stocks as it says the S&P 500 could jump as high as 7,400; Wall Street firm expect the recent broadening in earnings growth to continue in 2025",positive,1.0,0.0,0.0
2024-11-18,"Palantir, The Newest S&P 500 Stock, Is Leaving Nvidia In The Dust. But It's Not No. 1.",neutral,0.0029,0.0096,0.9875
2024-11-18,"Stock market 'finally paying more attention to tariffs' as a potential headwind; Among policy issues, tariffs have come up the most in S&P 500 company earnings calls since Trump won the U.S. election, RBC finds",negative,0.0002,0.9969,0.0029
2024-11-18,"S&P 500 Leader, IBD Stock Of The Day, Breaks Out To Record Highs",positive,0.9993,0.0001,0.0006
2024-11-18,"Nvidia's earnings could determine the stock market's near-term direction: BofA; The chip maker's earnings could pose a greater risk to the S&P 500 than the jobs report, CPI or the Fed meeting",negative,0.0,0.9999,0.0001
2024-11-18,Morgan Stanley's Mike Wilson Turns Bull. He Sees a 10% Gain for the S&P 500.,positive,0.9993,0.0,0.0007
2024-11-19,"3 reasons the S&P 500 will soar 14% through 2025, BMO says",neutral,0.0002,0.0008,0.999
2024-11-19,Incyte Is the S&P 500's Worst Performer Today. What's Hitting the Stock.,negative,0.0,1.0,0.0
2024-11-19,"Palantir, The Newest S&P 500 Stock, Is Leaving Nvidia In The Dust. But It's Not No. 1.",neutral,0.0029,0.0096,0.9875
2024-11-19,"Goldman channels 'Art of the Deal' as it targets 6,500 for S&P 500 next year; Goldman Sachs says mid-cap stocks offer same earnings growth at cheaper prices",neutral,0.0125,0.0,0.9875
2024-11-20,"Palantir, The Newest S&P 500 Stock, Is Leaving Nvidia In The Dust. But It's Not No. 1.",neutral,0.0029,0.0096,0.9875
2024-11-20,"S&P 500 bounces as stocks' bull-market cycle seen potentially speeding up in 2025; 'It's hard to see the market correcting between now and year-end,' says Morgan Stanley's Andrew Slimmon",neutral,0.0044,0.1166,0.879
2024-11-20,"Another bullish call for stocks in 2025. Wells Fargo raises S&P 500 target on strong economy, Trump's policy changes. A potentially stronger U.S. economy and likely policy shifts in Trump's second term support a bullish forecast for the S&P 500 in 2025: Wells Fargo Investment Institute",positive,1.0,0.0,0.0
2024-11-21,The S&P 500 is inflated by 25% because investors don't care about fundamentals; A bull market rooted in earnings is far more solid than one riding on emotions,positive,1.0,0.0,0.0
2024-11-21,Texas Pacific Land Will Join S&P 500. It Replaces Marathon Oil.,neutral,0.0,0.0,1.0
2024-11-21,Palantir Is Best S&P 500 Stock in November. This Chemical Materials Company Is the Worst.,negative,0.0,1.0,0.0
2024-11-21,Amentum Stock Is Leading the S&P 500. What We Know.,neutral,0.0002,0.0,0.9998
2024-11-22,"S&P 500 is on a 12-month tear as tariffs threaten 2025 outlook for U.S. stocks; 'Tariffs are a real concern,' says the chief investment officer for the Americas at UBS Global Wealth Management",negative,0.0,0.9969,0.0031
2024-11-22,Why Palo Alto Networks' stock is having its worst day in nine months; The stock is pacing S&P 500 laggards after a bearish downgrade at HSBC,negative,0.0,1.0,0.0
2024-11-22,Texas Pacific Land Stock Is Joining the S&P 500. This Stock Is Being Kicked Out.,neutral,0.0,0.0,1.0
2024-11-22,"Nvidia and the Magnificent Seven probably make up too much of your high-priced index fund, especially when the S&P 500 is this expensive; Also: Viking Therapeutics and a push to transform weight-loss treatment, bitcoin nears $100,000, and tips for filling out the federal student-aid form",neutral,0.0,0.0008,0.9992
2024-11-23,The S&P 500 is inflated by 25% because investors don't care about fundamentals; A bull market rooted in earnings is far more solid than one riding on emotions,positive,1.0,0.0,0.0
2024-11-23,"S&P 500 is on a 12-month tear as tariffs threaten 2025 outlook for U.S. stocks; 'Tariffs are a real concern,' says the chief investment officer for the Americas at UBS Global Wealth Management",negative,0.0,0.9969,0.0031
2024-11-25,"How S&P 500 tends to perform during Thanksgiving week and into New Year's Eve; 'Seasonality suggests that Thanksgiving week can be a strong week,' particularly after presidential elections, according to BofA",positive,0.9757,0.0,0.0243
2024-11-25,"A 'golden age of investing' could deliver a 118% rally for the S&P 500 through the rest of this decade, veteran strategist says",positive,0.9545,0.0004,0.0451
2024-11-25,How High Can the S&P 500 Go? The Math Behind Wall Street's Sky-High Price Targets.,neutral,0.0017,0.0003,0.9981
2024-11-25,Wall Street targets for S&P 500 next year huddled in narrow range as Barclays hikes view; Firm expects half of Trump's proposed tariff levels to be enacted,neutral,0.0,0.0,0.9999
2024-11-26,"Dow Jones, S&P 500 At New High After Fed Minutes; Dell, Workday, CrowdStrike Report (Live Coverage)",neutral,0.0,0.0,1.0
2024-11-26,Dow Jones Futures: S&P 500 Hits Highs As Bitcoin Skids; CrowdStrike Leads Movers Late,negative,0.3159,0.6111,0.073
2024-11-26,This ETF Has Returned 40% in 2024. Why It Can Beat the S&P 500 Again Next Year.,positive,1.0,0.0,0.0
2024-11-26,Wall Street is bullish on sports investing as major leagues' values outpace the S&P 500 by up to 5 times. Here's the strategy and sectors top firms are betting on.,positive,1.0,0.0,0.0
2024-11-26,"The S&P 500 Will Rise 17% by the End of 2025, Strategist Says. Here's Why.",positive,0.9383,0.0003,0.0614
2024-11-26,"How S&P 500 tends to perform during Thanksgiving week and into New Year's Eve; 'Seasonality suggests that Thanksgiving week can be a strong week,' particularly after presidential elections, according to BofA",positive,0.9757,0.0,0.0243
2024-11-26,The Dollar Is Up. The S&P 500 Shouldn't Be Worried.,negative,0.0025,0.9462,0.0513
2024-11-26,"The S&P 500 will rocket 17% higher in 2025 as risk appetite surges, Deutsche Bank says",positive,0.9998,0.0,0.0002
2024-11-27,"How S&P 500 tends to perform during Thanksgiving week and into New Year's Eve; 'Seasonality suggests that Thanksgiving week can be a strong week,' particularly after presidential elections, according to BofA",positive,0.9757,0.0,0.0243
2024-11-27,"PCE Inflation Rate Ticks Higher, Keeping Fed On The Fence; S&P 500 Slips",negative,0.0276,0.9626,0.0098
2024-11-27,"Here's why Wall Street's previously most bearish bank now sees the S&P 500 hitting 6,500 in 2025; Rate-cutting central banks and more AI-related spending are among the factors that should support U.S. stocks",neutral,0.0533,0.3404,0.6063
2024-11-27,"Traders are loading up on protection against extreme moves as stocks zoom higher; One gauge of demand for tail-risk hedges has been climbing, even with the S&P 500 at record highs",positive,1.0,0.0,0.0
2024-11-27,"JPMorgan turns bullish and sees the S&P 500 rising 8% next year to 6,500",positive,1.0,0.0,0.0
2024-11-28,"Traders are loading up on protection against extreme moves as stocks zoom higher; One gauge of demand for tail-risk hedges has been climbing, even with the S&P 500 at record highs",positive,1.0,0.0,0.0
2024-11-28,"The S&P 500 will climb 10% to 6,600 next year as earnings and the economy stay strong, Barclays says",positive,1.0,0.0,0.0
2024-11-29,A veteran strategist sees an 'extraordinary' S&P 500 surge ahead  and shares 3 top ways to invest your money,positive,1.0,0.0,0.0
2024-11-30,The S&P 500 Is Set for Back-to-Back 20% Gains. What History Says Happens Next.,positive,0.9317,0.0001,0.0682
2024-11-30,The simple 4-part filter that a legacy fund has used to beat the S&P 500 for over 2 decades,neutral,0.0107,0.0005,0.9888
2024-11-30,"Indexes Gain, Cap Best Month Of 2024 --- Chip stocks drive Dow and S&P 500 to fresh records in short holiday trading",positive,1.0,0.0,0.0
2024-11-30,"Traders are loading up on protection against extreme moves as stocks zoom higher; One gauge of demand for tail-risk hedges has been climbing, even with the S&P 500 at record highs",positive,1.0,0.0,0.0
2024-12-02,"Dow Jones Futures: S&P 500, Nasdaq Hit New Highs; Apple, Meta, Nvidia In Or Near Buy Zones",positive,0.9873,0.0017,0.011
2024-12-02,This move by the stock market's 'fear gauge' is historically bullish for the S&P 500; Stocks 'have scored excellent returns and consistency over the medium- and long-term horizons': SentimenTrader,positive,1.0,0.0,0.0
2024-12-02,The S&P 500 Is Set for Back-to-Back 20% Gains. What History Says Happens Next.,positive,0.9317,0.0001,0.0682
2024-12-03,Palantir Stock Is Top Performer in S&P 500 Today. This Could Be Why.,positive,1.0,0.0,0.0
2024-12-03,"While Nvidia Drifts, This Trio's Swift Gains Beat S&P 500",positive,1.0,0.0,0.0
2024-12-04,"Dow Jones Tops 45,000 As S&P 500, Nasdaq Look For Record Closes; Magnificent Seven Name Hits New Heights (Live Coverage)",neutral,0.0001,0.0,0.9999
2024-12-04,Bank of America says it's time to skip the S&P 500 and opt for these stock sectors instead,neutral,0.0,0.0,1.0
2024-12-04,Friday's Jobs Report: Here's What Might Give The Fed Pause As S&P 500 Cruises,neutral,0.0,0.0137,0.9863
2024-12-04,Texas Pacific Stock Is Worst S&P 500 Performer Wednesday,positive,0.9809,0.0073,0.0118
2024-12-04,S&P 500 points to strong underpinnings for US stocks and economy,positive,1.0,0.0,0.0
2024-12-04,"These stocks aren't likely to beat the S&P 500 next year  for this one reason; Difficult-to-short stocks often trade at artificially inflated, unsustainable prices",negative,0.0007,0.9675,0.0318
2024-12-05,Jack Daniels Maker Is Leading the S&P 500. Here's Why.,neutral,0.0026,0.0,0.9974
2024-12-05,"These stocks aren't likely to beat the S&P 500 next year  for this one reason; Difficult-to-short stocks often trade at artificially inflated, unsustainable prices",negative,0.0007,0.9675,0.0318
2024-12-05,Friday's Jobs Report: Here's What Might Give The Fed Pause As S&P 500 Cruises,neutral,0.0,0.0137,0.9863
2024-12-06,"'All the pieces are in place for this bull market to end': A technical strategist who called the S&P 500's surge to 6,000 warns that stocks are a negative catalyst away from a 20% drop",negative,0.0001,0.9999,0.0
2024-12-06,Apollo and Workday are joining the S&P 500. Their shares are rallying. S&P Dow Jones Indices said the moves 'are more representative of the large-cap market space',neutral,0.2697,0.0114,0.7188
2024-12-06,This market maven raised his S&P 500 target three times this year. Now he says there's too many bulls; Contrarian indicators are making Ed Yardeni wary of a short-term pullback for stocks,neutral,0.0906,0.4328,0.4766
2024-12-06,"The next S&P 500 shake-up could usher in Coinbase, Block, or these other stocks; The S&P 500 index committee makes quarterly changes, with Robinhood and Vertiv among companies that meet the criteria. But choosing new entrants is 'more art than science.'",neutral,0.0,0.0,1.0
2024-12-06,"Lululemon, Ulta Beauty Stock Lead S&P 500 On Earnings, Target Hikes",neutral,0.0,0.0,1.0
2024-12-06,"Apollo Global, Coinbase, AppLovin Could Be Picked for S&P 500 Today",neutral,0.0,0.0,1.0
2024-12-06,"Apollo Global, Workday to Join S&P 500. Here's Who Didn't Make It.",neutral,0.0,0.0003,0.9997
2024-12-06,"Workday, Apollo Global To Join S&P 500 Index In Quarterly Balance",neutral,0.0,0.0,1.0
2024-12-07,"'All the pieces are in place for this bull market to end': A technical strategist who called the S&P 500's surge to 6,000 warns that stocks are a negative catalyst away from a 20% drop",negative,0.0001,0.9999,0.0
2024-12-07,"Apollo, Workday shares rally on news they'll join S&P 500. Their fortunes have differed this year. S&P Dow Jones Indices said the moves 'are more representative of the large-cap market space'",neutral,0.197,0.0006,0.8024
2024-12-07,"Workday, Apollo Global To Join S&P 500 Index, But Not This White-Hot Stock",neutral,0.0,0.0,1.0
2024-12-07,"These stocks aren't likely to beat the S&P 500 next year  for this one reason; Difficult-to-short stocks often trade at artificially inflated, unsustainable prices",negative,0.0007,0.9675,0.0318
2024-12-07,"The next S&P 500 shake-up could usher in Coinbase, Block, or these other stocks; The S&P 500 index committee makes quarterly changes, with Robinhood and Vertiv among companies that meet the criteria. But choosing new entrants is 'more art than science.'",neutral,0.0,0.0,1.0
2024-12-08,"Workday, Apollo Global To Join S&P 500 Index, But Not This White-Hot Stock",neutral,0.0,0.0,1.0
2024-12-09,AppLovin's S&P 500 snub makes for the stock's worst day in 2 years; AppLovin's $135 billion market cap and 900% year-to-date surge through Friday's close weren't enough to earn it entry into the benchmark large-cap index,negative,0.0,1.0,0.0
2024-12-09,"The S&P 500 at 4,800? That's what some Wall Street experts predicted  for 2024. Your best stock-market advice for 2025? Pay no attention to stock-market predictions, which are frequently  and comically  wrong.",neutral,0.0003,0.0001,0.9995
2024-12-09,"The last major Wall Street S&P 500 forecast has arrived. Here's what Citi expects. Valuations a worry  'history says to be wary of this starting point,' says Wall Street bank",neutral,0.0001,0.4042,0.5957
2024-12-09,"Wall Street has a new high bar for the S&P 500 in 2025. Here's what's driving that. Oppenheimer sets top target at 7,100 for the index",neutral,0.0,0.0,1.0
2024-12-09,"Workday, Apollo Global To Join S&P 500 Index, But AppLovin Snubbed",neutral,0.0,0.0001,0.9999
2024-12-09,S&P 500's Strong 2024 Sparks Debate on How Far It Can Rise,negative,0.3746,0.6167,0.0087
2024-12-10,"The top 39 stocks expected to beat the S&P 500 by almost 4 times in 2025, according to Goldman Sachs",positive,0.845,0.0,0.155
2024-12-10,Cruise Stocks Are Trouncing the S&P 500 This Year. Why That Is.,negative,0.0009,0.6102,0.3889
2024-12-11,"These 10 most-loved S&P 500 stocks could see as much as 50% upside in 2025; Some of the highest-rated stocks are plays on rapid sales growth, but there are also value-oriented names on the list",positive,1.0,0.0,0.0
2024-12-11,Trump to ring NYSE opening bell Thursday. Here's how stocks performed in his first term. S&P 500's gain during Trump's first term in office tops the index's advance under Biden but falls short of its rise during Obama's first term,neutral,0.1028,0.0126,0.8846
2024-12-11,One of Wall Street's biggest bulls sees the S&P 500 soaring 16% early next year before a sharp sell-off in the 2nd half,negative,0.2231,0.5222,0.2547
2024-12-11,Oppenheimer sets Wall Street's highest S&P 500 price target as it eyes 17% upside for stocks in 2025,positive,1.0,0.0,0.0
2024-12-12,Trump to ring NYSE opening bell Thursday. Here's how stocks performed in his first term. S&P 500's gain during Trump's first term in office narrowly tops the index's advance under Biden but falls short of its rise during Obama's first term,neutral,0.1421,0.0118,0.8461
2024-12-12,"These 10 most-loved S&P 500 stocks could see as much as 50% upside in 2025; Some of the highest-rated stocks are plays on rapid sales growth, but there are also value-oriented names on the list",positive,1.0,0.0,0.0
2024-12-12,"'The odds of winning are far better than a trip to Vegas': I'm 76, still working and playing the stock market. Am I gambling? 'I've been doing it for a couple years, and I have even beat the S&P 500'",positive,1.0,0.0,0.0
2024-12-12,This hasn't happened to U.S. stocks in more than 20 years  here's why investors should be concerned; The number of stocks in the S&P 500 that are falling has surpassed the number that are rising for 9 straight sessions,positive,0.9997,0.0003,0.0001
2024-12-12,"US stocks rally is likely to slow as 'euphoria' fades, say big banks: Equities. Tech caution Wall Street strategists forecast S&amp;P 500 will rise 8% by end of next year after huge 2024 gain",positive,0.9902,0.0035,0.0063
2024-12-13,This hasn't happened to U.S. stocks in more than 20 years  here's why investors should be concerned; The number of stocks in the S&P 500 that are falling has surpassed the number that are rising for 9 straight sessions,positive,0.9997,0.0003,0.0001
2024-12-13,"'The odds of winning are far better than a trip to Vegas': I'm 76, still working and playing the stock market. Am I gambling? 'I've been doing it for a couple years, and I have even beat the S&P 500'",positive,1.0,0.0,0.0
2024-12-13,The S&P 500 Isn't as Strong as It Looks. Why Markets May Face a Santa Slump.,negative,0.0,1.0,0.0
2024-12-13,"Three Signs This Growth Stock Is Set To Extend 115% Run After Trouncing Apple, S&P 500",positive,0.9782,0.0002,0.0216
2024-12-13,S&P 500 Nuclear Leader Constellation Energy Tops Indexes After Upgrade,positive,0.9997,0.0001,0.0003
2024-12-13,Apple and Alphabet Led the S&P 500 in Stock Buybacks,neutral,0.0807,0.0,0.9193
2024-12-13,"Fed Gets Green Light For Rate Cut From CPI, PPI, Jobless Claims; S&P 500 Pauses",negative,0.0005,0.9988,0.0008
2024-12-13,Investing Action Plan: Notes On Underestimating The S&P 500,neutral,0.0001,0.3619,0.6381
2024-12-14,"These 10 most-loved S&P 500 stocks could see as much as 50% upside in 2025; Some of the highest-rated stocks are plays on rapid sales growth, but there are also value-oriented names on the list",positive,1.0,0.0,0.0
2024-12-14,S&P 500 Banking Giant Leads Five Stocks To Watch Amid Market Rally,neutral,0.0001,0.0079,0.9919
